Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCX41,OUT027,5654.037285217387
NCO29,OUT019,2170.505417155173
FDF57,OUT013,3052.8852631015943
FDI33,OUT035,1614.3191216509742
DRJ47,OUT049,3427.2921555053617
FDB34,OUT046,1534.0741487664063
FDY22,OUT027,3758.4300852459055
DRL11,OUT017,2877.3076156941515
FDY46,OUT035,3965.657086807132
FDG17,OUT013,5288.675986157371
FDE52,OUT018,1534.0741487664063
DRP47,OUT027,6014.784980392151
FDO01,OUT010,2085.3305214457823
FDL09,OUT046,3052.8852631015943
FDR57,OUT013,2825.8951546162325
DRD37,OUT035,1344.6559665236055
FDQ36,OUT027,2410.4524967213097
FDL33,OUT049,3571.4223195454533
FDL48,OUT045,1344.6559665236055
FDL28,OUT049,3832.7725078608205
NCN29,OUT046,1344.6559665236055
FDO13,OUT035,3269.532070498075
FDB38,OUT045,3382.2993830838423
FDI36,OUT035,3465.84214391891
FDI58,OUT035,1614.3191216509742
FDH22,OUT018,2158.283849114522
FDQ27,OUT013,1731.9115259545667
FDT33,OUT046,3382.2993830838423
FDC56,OUT045,2170.505417155173
FDF14,OUT046,2455.1216353351433
FDQ39,OUT017,3667.372092705895
NCM43,OUT017,3382.2993830838423
FDS46,OUT035,2106.5235060489
FDI22,OUT049,3667.372092705895
NCE43,OUT045,3269.532070498075
FDZ36,OUT010,2455.1216353351433
FDR13,OUT019,1731.9115259545667
FDP46,OUT018,1421.1196686980604
FDW56,OUT019,2268.9653767195873
FDB40,OUT017,2455.1216353351433
FDM28,OUT018,3269.2779587048285
FDV49,OUT013,5391.00830739777
NCS53,OUT018,2447.522865795206
FDO03,OUT049,3965.657086807132
FDT15,OUT035,3465.84214391891
FDD33,OUT049,3685.5710473819818
FDX13,OUT017,4119.010667103939
FDH60,OUT013,3465.84214391891
DRH51,OUT046,1534.0741487664063
NCL07,OUT049,1344.6559665236055
FDW51,OUT045,3719.8763989784147
FDF21,OUT019,2268.9653767195873
FDH26,OUT019,1731.9115259545667
FDJ03,OUT049,1344.6559665236055
FDU35,OUT017,1731.9115259545667
DRL01,OUT018,3354.5576251303514
FDE59,OUT045,1344.6559665236055
FDI60,OUT035,1421.1196686980604
DRH39,OUT035,1534.0741487664063
FDK36,OUT049,1344.6559665236055
FDN52,OUT045,1534.0741487664063
FDU12,OUT017,4983.96437533193
NCT05,OUT027,6084.491002059472
FDS37,OUT027,3182.4304398692784
FDK24,OUT017,1344.6559665236055
DRF36,OUT013,4004.3782044744016
FDN46,OUT010,1534.0741487664063
NCN06,OUT045,3269.532070498075
FDD59,OUT035,1534.0741487664063
FDM14,OUT045,1731.9115259545667
FDO10,OUT018,1228.5415206030152
FDU35,OUT013,1731.9115259545667
NCA30,OUT018,3269.532070498075
NCO41,OUT049,1731.9115259545667
FDI24,OUT046,3369.676037224761
FDZ16,OUT046,3427.2921555053617
FDV47,OUT046,1534.0741487664063
FDV16,OUT045,1344.6559665236055
FDZ22,OUT035,1534.0741487664063
FDO20,OUT010,2887.4129810026393
FDW38,OUT013,1344.6559665236055
FDW52,OUT045,3369.676037224761
FDT43,OUT019,1052.6176945454545
NCS29,OUT045,5288.675986157371
NCC31,OUT017,2825.8951546162325
FDA21,OUT017,3832.7725078608205
FDQ55,OUT046,2106.5235060489
NCE54,OUT049,1534.0741487664063
FDD45,OUT017,1731.9115259545667
NCP17,OUT017,1421.1196686980604
FDR47,OUT035,3667.372092705895
DRM35,OUT013,3369.676037224761
FDR47,OUT019,2268.9653767195873
FDX19,OUT010,2854.6408651641955
FDV22,OUT027,3980.6182247349802
FDQ46,OUT027,2880.4054543307075
DRO47,OUT045,2170.505417155173
FDB44,OUT010,2918.504985931147
FDN02,OUT010,2455.1216353351433
FDW10,OUT045,3427.2921555053617
FDJ41,OUT019,2887.4129810026393
FDM50,OUT046,1344.6559665236055
FDW10,OUT035,3667.372092705895
FDY48,OUT049,1731.9115259545667
NCE30,OUT027,5545.71926361322
FDO04,OUT045,1344.6559665236055
FDQ26,OUT010,1052.6176945454545
NCX29,OUT018,2170.505417155173
FDE39,OUT046,2158.283849114522
NCR54,OUT027,5270.670954761906
NCP55,OUT027,2410.4524967213097
FDX22,OUT017,4136.639809204343
FDI05,OUT035,1421.1196686980604
FDC51,OUT027,3640.3541330434796
FDC10,OUT013,2106.5235060489
FDJ46,OUT045,3427.2921555053617
FDV10,OUT010,1052.6176945454545
FDX12,OUT027,6229.906952982467
FDL43,OUT019,1344.6559665236055
DRB13,OUT046,3427.2921555053617
FDF59,OUT027,3758.4300852459055
FDT35,OUT049,3369.676037224761
NCJ19,OUT035,1344.6559665236055
FDT35,OUT018,2455.1216353351433
FDI48,OUT046,1344.6559665236055
DRC24,OUT019,2106.5235060489
NCZ05,OUT017,1731.9115259545667
FDJ57,OUT049,3667.372092705895
FDX11,OUT017,3462.078176094264
FDE09,OUT035,2085.3305214457823
NCK06,OUT049,2106.5235060489
DRE37,OUT017,3571.4223195454533
FDV56,OUT046,1731.9115259545667
FDY43,OUT017,3269.532070498075
FDV35,OUT013,2455.1216353351433
FDF05,OUT019,2887.4129810026393
FDA36,OUT035,3427.2921555053617
FDS13,OUT027,5552.76000995761
FDU47,OUT013,2170.505417155173
FDI36,OUT010,2455.1216353351433
FDH48,OUT046,1534.0741487664063
FDZ14,OUT013,2170.505417155173
FDS46,OUT013,2158.283849114522
FDE21,OUT017,2158.283849114522
FDA26,OUT049,3832.7725078608205
FDV12,OUT046,1731.9115259545667
FDL46,OUT019,1694.1995558080828
FDN57,OUT013,2158.283849114522
NCJ18,OUT017,2158.283849114522
FDO36,OUT045,3427.2921555053617
FDX55,OUT018,3354.5576251303514
FDT25,OUT019,1731.9115259545667
FDD16,OUT049,1421.1196686980604
NCX18,OUT013,3427.2921555053617
NCG55,OUT018,2085.3305214457823
NCV18,OUT049,1534.0741487664063
NCS18,OUT035,1731.9115259545667
FDC37,OUT045,1731.9115259545667
FDE47,OUT046,2337.5346771653503
DRG49,OUT019,2268.9653767195873
FDC39,OUT049,3427.2921555053617
FDH24,OUT019,2106.5235060489
FDV39,OUT027,5531.419343458634
NCL17,OUT045,2337.5346771653503
NCY53,OUT035,2158.283849114522
FDH52,OUT013,1421.1196686980604
NCD19,OUT018,1228.5415206030152
FDI44,OUT046,1421.1196686980604
DRD49,OUT027,6014.784980392151
FDN08,OUT035,2158.283849114522
FDO20,OUT027,6084.491002059472
FDY02,OUT046,5458.019397960666
FDX23,OUT045,1614.3191216509742
FDX01,OUT017,2158.283849114522
FDH20,OUT027,2880.4054543307075
NCX41,OUT017,4119.010667103939
FDD21,OUT027,3182.4304398692784
DRH11,OUT019,1052.6176945454545
DRE60,OUT018,3354.5576251303514
FDB10,OUT013,4271.638563027145
FDH38,OUT013,2106.5235060489
NCL07,OUT018,1228.5415206030152
FDD48,OUT046,2158.283849114522
NCT54,OUT027,2471.621994642856
FDF32,OUT027,5531.419343458634
DRH51,OUT045,1534.0741487664063
DRG03,OUT035,2674.8468521815066
NCY42,OUT019,1731.9115259545667
FDH32,OUT017,1731.9115259545667
NCJ06,OUT027,3182.4304398692784
FDH47,OUT027,2852.885860504199
FDZ08,OUT018,1421.1196686980604
FDK16,OUT017,1731.9115259545667
DRG01,OUT018,1421.1196686980604
NCM53,OUT027,2880.4054543307075
NCB07,OUT035,3667.372092705895
NCZ06,OUT035,4198.7524090509
FDU48,OUT049,2337.5346771653503
NCB55,OUT027,2410.4524967213097
FDP15,OUT013,5458.019397960666
FDF17,OUT046,3465.84214391891
NCN06,OUT049,3269.532070498075
DRM48,OUT018,1228.5415206030152
FDH10,OUT046,3965.657086807132
FDC60,OUT018,1421.1196686980604
FDE35,OUT018,1228.5415206030152
DRI23,OUT013,2854.6408651641955
NCR38,OUT013,4119.010667103939
FDP04,OUT035,1421.1196686980604
NCW17,OUT045,2337.5346771653503
FDX34,OUT017,2337.5346771653503
NCK53,OUT045,1731.9115259545667
NCO54,OUT010,1052.6176945454545
NCH55,OUT046,2337.5346771653503
FDT44,OUT027,3182.4304398692784
DRG49,OUT046,4198.7524090509
FDX46,OUT010,1052.6176945454545
DRG36,OUT049,3427.2921555053617
FDU37,OUT049,1534.0741487664063
FDK10,OUT049,3465.84214391891
DRF37,OUT027,5840.571415044253
FDC44,OUT035,2170.505417155173
FDP15,OUT046,5391.00830739777
FDZ27,OUT027,2410.4524967213097
FDY22,OUT019,1731.9115259545667
DRG51,OUT035,3369.676037224761
FDN58,OUT045,4119.010667103939
FDW01,OUT049,2674.8468521815066
FDX24,OUT018,1534.0741487664063
FDO51,OUT017,1344.6559665236055
FDJ52,OUT027,4423.581727450982
NCY06,OUT010,1731.9115259545667
FDE20,OUT018,2455.1216353351433
FDT23,OUT010,1322.9524676514018
FDQ51,OUT046,1344.6559665236055
FDE35,OUT046,1344.6559665236055
FDB46,OUT013,3719.8763989784147
NCG19,OUT035,4004.3782044744016
NCL06,OUT018,4119.010667103939
FDT36,OUT019,1052.6176945454545
FDC56,OUT049,2447.522865795206
FDJ26,OUT049,4004.3782044744016
FDZ59,OUT017,3269.2779587048285
FDV11,OUT027,4423.581727450982
FDR13,OUT010,1731.9115259545667
FDI15,OUT018,3773.5815969465707
FDF47,OUT018,3462.078176094264
NCB54,OUT019,1731.9115259545667
NCK19,OUT027,5270.670954761906
FDX16,OUT017,2674.8468521815066
FDL50,OUT045,2337.5346771653503
NCE31,OUT035,1367.9724074074072
DRJ01,OUT049,3269.2779587048285
FDE22,OUT013,3369.676037224761
FDY20,OUT019,1344.6559665236055
NCO14,OUT045,1367.9724074074072
NCR50,OUT017,2674.8468521815066
DRM47,OUT017,3667.372092705895
FDO27,OUT010,1534.0741487664063
FDJ20,OUT027,3758.4300852459055
NCX17,OUT013,4198.7524090509
FDG59,OUT049,1344.6559665236055
FDD52,OUT045,1731.9115259545667
FDO48,OUT017,4119.010667103939
FDC59,OUT019,1186.2355822441455
FDS15,OUT018,1694.1995558080828
FDB47,OUT035,4119.010667103939
FDV14,OUT019,1379.3044424521058
FDB27,OUT013,3427.2921555053617
FDA35,OUT035,2337.5346771653503
FDN51,OUT018,4057.0915651282075
FDO39,OUT019,2003.6675014662792
FDB28,OUT049,3427.2921555053617
DRJ25,OUT046,1228.5415206030152
FDH46,OUT027,2880.4054543307075
FDI10,OUT045,3427.2921555053617
FDU21,OUT018,1228.5415206030152
FDD09,OUT049,3427.2921555053617
FDD10,OUT046,3427.2921555053617
FDN31,OUT010,2455.1216353351433
FDA46,OUT018,3462.078176094264
FDM56,OUT046,1731.9115259545667
FDF11,OUT010,3610.43377152427
FDS32,OUT018,2158.283849114522
NCM06,OUT013,2455.1216353351433
FDZ26,OUT045,4270.767236082471
FDO01,OUT013,2337.5346771653503
FDJ46,OUT049,3427.2921555053617
FDG26,OUT019,2887.4129810026393
FDZ38,OUT035,3369.676037224761
NCO55,OUT013,1731.9115259545667
FDT60,OUT035,2337.5346771653503
FDW37,OUT049,1614.3191216509742
NCK42,OUT018,3354.5576251303514
FDA45,OUT046,3369.676037224761
FDW55,OUT018,3667.372092705895
FDY44,OUT017,3832.7725078608205
FDQ31,OUT017,1534.0741487664063
FDM09,OUT049,3427.2921555053617
FDH12,OUT018,1694.1995558080828
NCQ43,OUT035,1817.1920843956038
FDT33,OUT035,3427.2921555053617
NCT41,OUT018,2170.505417155173
DRJ25,OUT010,1052.6176945454545
NCQ41,OUT046,3719.8763989784147
NCN17,OUT049,1731.9115259545667
DRO35,OUT027,3182.4304398692784
FDU27,OUT018,1228.5415206030152
FDY43,OUT027,4423.581727450982
FDG46,OUT035,2158.283849114522
DRL49,OUT018,2170.505417155173
NCB55,OUT049,1367.9724074074072
FDK28,OUT049,5409.329331392204
FDO49,OUT045,1344.6559665236055
FDT03,OUT013,3427.2921555053617
FDW33,OUT027,2841.711117695476
FDR02,OUT035,2085.3305214457823
FDF50,OUT013,3369.676037224761
FDA40,OUT018,1421.1196686980604
NCT53,OUT018,2455.1216353351433
FDY60,OUT035,2337.5346771653503
FDP44,OUT027,2841.711117695476
NCQ50,OUT045,4119.010667103939
NCC30,OUT017,3667.372092705895
FDQ60,OUT018,2106.5235060489
FDG41,OUT046,1731.9115259545667
FDQ03,OUT046,4119.010667103939
FDM03,OUT045,1731.9115259545667
FDZ51,OUT018,1534.0741487664063
DRF51,OUT035,1344.6559665236055
FDF39,OUT017,5458.019397960666
FDW52,OUT035,3369.676037224761
FDY22,OUT049,2455.1216353351433
FDG14,OUT013,2455.1216353351433
FDA57,OUT017,1137.515421949721
FDL45,OUT019,1731.9115259545667
FDX28,OUT046,1731.9115259545667
NCQ54,OUT013,3369.676037224761
FDH40,OUT045,1534.0741487664063
FDU52,OUT035,2854.6408651641955
FDT60,OUT010,1731.9115259545667
FDK08,OUT045,1731.9115259545667
FDN04,OUT049,3427.2921555053617
FDE50,OUT013,4004.3782044744016
FDI16,OUT049,1344.6559665236055
FDM50,OUT049,1344.6559665236055
NCV30,OUT049,1367.9724074074072
FDT44,OUT013,2106.5235060489
FDY60,OUT013,2455.1216353351433
FDT56,OUT017,1344.6559665236055
FDV58,OUT018,3354.5576251303514
FDU04,OUT013,2170.505417155173
NCN05,OUT027,5341.060227241394
FDI53,OUT018,2455.1216353351433
FDD34,OUT046,3369.676037224761
FDW47,OUT027,3758.4300852459055
FDT51,OUT027,3148.9417595419845
FDO27,OUT013,1731.9115259545667
NCQ18,OUT018,1694.1995558080828
NCW05,OUT013,1731.9115259545667
FDI15,OUT010,2812.6980709219865
NCH43,OUT010,2609.008114770312
FDT40,OUT049,2447.522865795206
NCG19,OUT017,4004.3782044744016
NCM30,OUT035,1367.9724074074072
FDB38,OUT017,3052.8852631015943
FDB22,OUT046,2455.1216353351433
FDC58,OUT046,1344.6559665236055
NCI29,OUT013,2337.5346771653503
FDA23,OUT010,1534.0741487664063
DRG48,OUT013,2447.522865795206
FDV21,OUT013,2170.505417155173
NCG18,OUT019,1534.0741487664063
FDG40,OUT045,1344.6559665236055
FDU24,OUT018,1645.5197765642804
FDA22,OUT049,3269.532070498075
FDY35,OUT046,1344.6559665236055
FDJ15,OUT045,3667.372092705895
NCW18,OUT018,3685.5710473819818
FDK56,OUT018,3269.2779587048285
FDF44,OUT046,2337.5346771653503
FDP51,OUT049,2170.505417155173
FDU22,OUT027,3148.9417595419845
FDM28,OUT017,3427.2921555053617
NCL42,OUT046,4271.638563027145
FDJ15,OUT019,2609.008114770312
FDI32,OUT018,2106.5235060489
DRL11,OUT046,2830.86529269163
DRO59,OUT018,1421.1196686980604
FDA07,OUT019,1731.9115259545667
NCO53,OUT013,3369.676037224761
FDO21,OUT045,3965.657086807132
FDW39,OUT045,3369.676037224761
NCV17,OUT013,2337.5346771653503
FDE22,OUT046,3052.8852631015943
NCB06,OUT018,2447.522865795206
DRF48,OUT017,3667.372092705895
FDB05,OUT013,4198.7524090509
FDP28,OUT027,6014.784980392151
FDP23,OUT046,4004.3782044744016
NCS41,OUT018,3269.2779587048285
FDS40,OUT018,1228.5415206030152
FDA16,OUT017,4119.010667103939
FDN20,OUT035,3369.676037224761
FDF04,OUT027,6084.491002059472
DRG36,OUT018,2609.008114770312
FDW16,OUT018,1534.0741487664063
FDU09,OUT017,1344.6559665236055
FDW01,OUT046,2556.221119638817
FDB15,OUT045,5303.425224073295
NCJ17,OUT049,1534.0741487664063
NCT18,OUT018,3354.5576251303514
FDG16,OUT018,3354.5576251303514
FDP27,OUT017,3427.2921555053617
FDQ44,OUT027,3758.4300852459055
FDL50,OUT027,3758.4300852459055
FDW57,OUT027,5071.978585777779
FDS34,OUT013,2106.5235060489
NCV30,OUT035,1367.9724074074072
FDD26,OUT018,3269.532070498075
FDA03,OUT045,2609.008114770312
FDS27,OUT018,3354.5576251303514
FDM12,OUT013,3465.84214391891
NCV42,OUT027,3148.9417595419845
NCS41,OUT046,3427.2921555053617
FDN56,OUT018,2170.505417155173
DRK59,OUT046,3832.7725078608205
NCG18,OUT046,1731.9115259545667
NCN26,OUT017,2106.5235060489
FDI60,OUT027,2410.4524967213097
NCI43,OUT049,1367.9724074074072
NCL17,OUT049,2337.5346771653503
FDQ19,OUT019,2396.475298039214
FDY43,OUT049,3369.676037224761
FDR36,OUT049,1344.6559665236055
FDJ58,OUT049,3427.2921555053617
DRY23,OUT045,1344.6559665236055
FDK26,OUT027,5270.670954761906
DRH03,OUT045,1731.9115259545667
FDC10,OUT010,1731.9115259545667
FDD23,OUT013,3427.2921555053617
FDP32,OUT045,2337.5346771653503
FDO31,OUT035,1534.0741487664063
FDQ57,OUT013,2395.718448918912
FDX32,OUT027,3980.6182247349802
FDC39,OUT027,5270.670954761906
FDU55,OUT046,5391.00830739777
FDL45,OUT013,2170.505417155173
DRK37,OUT049,3583.9815896507234
FDK22,OUT013,4272.584767572993
DRG37,OUT027,3980.6182247349802
FDK22,OUT017,4136.639809204343
DRH36,OUT018,1344.6559665236055
DRC36,OUT018,3052.8852631015943
DRE03,OUT027,2410.4524967213097
FDF34,OUT046,3965.657086807132
FDZ22,OUT046,1534.0741487664063
FDC44,OUT010,1731.9115259545667
FDN31,OUT027,5270.670954761906
FDO03,OUT017,4004.3782044744016
FDA01,OUT049,1344.6559665236055
NCH42,OUT049,4119.010667103939
FDF46,OUT018,2106.5235060489
DRL35,OUT046,1344.6559665236055
FDW46,OUT049,1421.1196686980604
FDB58,OUT046,2170.505417155173
FDD47,OUT018,2455.1216353351433
NCO17,OUT045,2158.283849114522
FDJ26,OUT017,3832.7725078608205
FDU37,OUT045,1534.0741487664063
